-3.915436	-1.008952	0.4447369	-1.844341	-0.1997653	1.938622	0.04756985	3.05416	0.6327017	-3.097679	-5.080708	-0.8154712	2.818924	1.074187	-1.049463	-1.931347	1.191995	-1.581197	-2.25208	1.693626	5.270693	5.034099	-0.246556	-3.376524	-7.636206	0.9515268	3.374036	5.591059	7.384608	4.723115	1.854268	5.461626	4.979646	2.778921	3.608614	2.163325	0.1967566	-4.797442	-7.898899	-6.765028	-7.381941	-12.91566	-6.720758	-3.548452	-12.17079	-17.38845	-15.9482	-11.33504	-6.029603	-9.624311	-15.29585	-7.4493	-7.583837	-16.79723	-22.71183	-29.12252	-36.50159	-47.54881	-54.22113	-50.86535	-60.28884	-62.14894	-62.99279	-80.99173	-92.87405	-89.11699	-109.0387	-135.1664	-154.209	-178.1283	-184.3684	-181.0208	-211.1206	-242.3678	-246.9916	-265.4214	-260.9931	-240.8605	-239.9215	-241.9686	-244.1432	-242.4721	-218.3834	-213.7155	-219.7977	-217.22	-208.7108	-192.4465	-198.9495	-216.857	-207.0204	-209.4761	-216.854	-241.6357	-247.9819	-238.4676	-228.3955	-245.9651	-257.6535	-247.8415	-245.4922	-241.1329	-235.266	-231.3529	-205.0387	-184.8844	-171.9646	-165.7775	-153.9193	-136.8773	-116.7917	-111.2649	-106.4512	-95.58582	-84.06697	-72.4201	-55.07194	-58.12424	-54.99264	-45.98276	-44.08028	-38.69287	-34.76423	-37.58948	-31.33471	-24.59028	-22.67539	-25.01903	-22.61877	-17.54843	-19.73305	-15.15874	-11.54197	-11.55879	-9.930072	-5.159904	-2.620778	-7.286393	-1.233811	3.548596	3.843841	3.774887	0.4121277	-1.116364	-0.9482358	1.31137	1.777909	3.004305	1.912924	-0.7484155	0.938027	3.93175	5.703089	1.789553	-1.762646	4.121396	7.407648	7.744257	5.504687	2.615205	0.8542806	5.194596	3.355212	0.5001972	-0.5435096	0.07412192	-2.830636	-0.3943758	-0.3025488	1.00976	1.523162	1.10407	-0.4085065	1.085914	-0.6315598	-2.03368	-1.351317	-0.9382579	-0.2725747	0.8705729	0.9634126	-1.570518
-3.897439	-1.011113	0.4812082	-1.657382	-0.171501	2.103165	0.3390529	3.371799	0.684611	-3.057467	-5.0815	-0.5142372	3.182851	1.220943	-0.9245667	-2.181751	1.083697	-1.603292	-2.297494	1.632318	5.480659	5.50894	0.06155532	-3.373253	-7.591772	1.036175	3.60904	5.861414	7.652594	4.896518	1.731838	5.349903	5.060664	3.023182	3.65073	2.269494	0.1483229	-4.935336	-7.941341	-6.615258	-7.495876	-12.94094	-6.571086	-3.277972	-12.30544	-17.94999	-15.81997	-10.98412	-5.58587	-9.535015	-15.24894	-7.324849	-7.586782	-17.0363	-23.20728	-29.74567	-36.10905	-47.67037	-54.85548	-50.99517	-60.41493	-62.36887	-63.1446	-81.12108	-93.26353	-88.49901	-108.2774	-134.8617	-154.4139	-178.2915	-184.7541	-180.955	-212.5509	-244.5428	-248.0782	-267.1912	-262.4981	-241.0691	-241.0187	-243.9979	-245.7032	-243.9869	-219.9306	-216.409	-222.9172	-219.5211	-210.7727	-194.0305	-200.6148	-219.8368	-206.9905	-208.9698	-217.3097	-244.4972	-251.96	-241.5249	-230.6946	-248.0933	-259.7299	-249.0561	-246.323	-241.7544	-235.864	-232.4931	-205.9922	-185.1854	-172.0606	-166.178	-154.0099	-136.0131	-115.6116	-110.3118	-105.5	-94.75107	-83.48152	-73.04393	-54.8604	-57.30396	-54.60124	-45.77446	-43.87289	-38.18031	-34.36634	-37.43512	-31.26873	-24.73372	-22.94157	-25.60601	-23.15935	-17.41842	-19.50969	-15.50812	-12.23846	-11.9957	-9.899124	-5.079146	-2.464101	-7.362362	-1.365121	3.389914	3.881886	4.280597	0.6777572	-1.036382	-0.9247862	1.365785	1.785056	3.349363	2.019851	-0.5109341	1.005136	4.08942	5.857737	1.712635	-1.912706	4.361064	8.028702	8.072352	5.737457	2.539478	0.55188	5.015773	3.262216	0.488076	-0.8144193	-0.2958922	-3.045598	-0.1760318	-0.2059343	1.062631	1.484349	1.119477	-0.5732774	0.9050257	-0.6888468	-2.004744	-1.415057	-0.8232635	-0.134586	0.8504272	1.041674	-1.441735
-3.785886	-1.013866	0.5656396	-1.085689	-0.1184497	2.514207	1.173183	4.2323	0.814922	-2.880355	-4.989274	0.3856189	4.192668	1.630397	-0.5272359	-2.886046	0.7239609	-1.64012	-2.391075	1.442806	6.013395	6.812541	0.9722819	-3.283602	-7.300595	1.284126	4.229851	6.529433	8.291392	5.322837	1.324019	4.920987	5.192099	3.667234	3.663125	2.525079	-0.006336978	-5.245653	-7.890385	-6.075932	-7.70689	-12.80583	-6.031105	-2.462882	-12.51088	-19.30694	-15.20642	-9.828354	-4.295539	-9.209532	-14.95364	-7.012084	-7.66532	-17.60099	-24.42795	-31.21605	-34.46868	-47.34007	-55.941	-50.68815	-59.93751	-62.17175	-62.79889	-80.38545	-93.10693	-85.5486	-104.6585	-132.1687	-152.8743	-176.292	-183.3748	-178.3788	-213.8589	-247.457	-247.8252	-268.6768	-263.3417	-238.5841	-241.1452	-246.7146	-246.963	-245.1273	-221.6298	-221.5439	-229.1415	-223.4036	-214.083	-196.2672	-203.0099	-225.7513	-204.3257	-204.8915	-215.8994	-249.6232	-260.256	-247.2896	-234.5232	-251.1198	-262.324	-249.2526	-245.4299	-240.3652	-234.481	-232.6345	-206.006	-183.5864	-170.0261	-165.0956	-152.164	-131.6454	-110.6457	-106.0314	-101.242	-90.97077	-80.64646	-73.92368	-53.57955	-54.09582	-52.69597	-44.57828	-42.68695	-36.17896	-32.75759	-36.43913	-30.66691	-24.87384	-23.45142	-26.94497	-24.37405	-16.78978	-18.5886	-16.33709	-14.11495	-13.10516	-9.689636	-4.798799	-1.997589	-7.468684	-1.747656	2.833244	3.909064	5.66338	1.423354	-0.7657545	-0.8293571	1.512815	1.789714	4.304695	2.305033	0.2165185	1.216733	4.51178	6.220174	1.470104	-2.299973	4.990846	9.702349	8.896041	6.32363	2.282156	-0.3429008	4.385761	2.937018	0.4567969	-1.593801	-1.383741	-3.613563	0.4891138	0.1024519	1.209779	1.344768	1.14722	-1.043343	0.3470465	-0.8537195	-1.877714	-1.576787	-0.485345	0.2563967	0.7660693	1.252962	-1.033138
-3.448081	-1.008395	0.6312648	-0.1267079	-0.1262076	2.945273	2.407478	5.375904	0.9551818	-2.431704	-4.580659	1.84209	5.610004	2.207646	0.1818728	-3.903742	0.03790869	-1.620656	-2.423718	1.126318	6.618815	8.61088	2.423335	-2.908839	-6.393688	1.672074	5.012469	7.22666	8.881608	5.761728	0.5424168	3.971353	5.098977	4.467086	3.354247	2.758718	-0.2843785	-5.463124	-7.307913	-4.954879	-7.691254	-12.00931	-4.897028	-1.126853	-12.30509	-20.623	-13.58729	-7.673248	-2.321197	-8.544613	-14.08005	-6.723101	-8.04479	-18.14101	-25.73061	-32.56607	-30.57759	-44.93879	-55.53021	-48.33522	-56.87052	-59.55968	-60.09656	-76.16484	-89.30108	-77.83848	-95.22795	-123.0374	-144.6008	-166.3931	-174.3649	-167.8402	-208.0218	-242.5246	-238.0209	-260.8784	-254.9429	-226.312	-232.9816	-242.1852	-239.9279	-237.95	-216.604	-222.1067	-230.9637	-221.738	-211.8588	-193.2903	-200.0696	-227.3788	-193.2316	-191.5668	-206.3138	-248.7896	-264.0824	-247.6198	-232.6609	-247.1788	-256.9139	-240.4299	-234.9771	-229.4605	-223.7649	-224.0892	-198.4248	-174.2964	-160.4998	-157.2204	-143.4795	-119.784	-98.77317	-95.27747	-90.5584	-81.42175	-73.17001	-72.71976	-49.79659	-46.87877	-47.64059	-41.11742	-39.26332	-31.70167	-29.04882	-33.39875	-28.62538	-24.35584	-23.5271	-27.9719	-25.23099	-15.12578	-16.42774	-17.11292	-16.60561	-14.37704	-9.046907	-4.252352	-1.256719	-7.308692	-2.334912	1.702763	3.712278	7.539939	2.489276	-0.2356261	-0.6053121	1.71768	1.769393	5.64408	2.673309	1.448061	1.598567	5.069689	6.5335	1.043819	-2.748706	5.779374	11.91262	9.806826	6.975509	1.784291	-1.767677	3.099061	2.282376	0.4237739	-2.768898	-3.091891	-4.323048	1.605222	0.6611521	1.421524	1.054188	1.143827	-1.739938	-0.6062619	-1.106088	-1.559695	-1.764668	0.0370468	0.8267012	0.5636205	1.53312	-0.3077252
-2.767432	-0.9838423	0.593043	1.151876	-0.3014489	3.089979	3.759703	6.428161	1.015202	-1.58087	-3.646197	3.71089	7.069141	2.791798	1.190848	-5.00736	-1.017716	-1.473504	-2.265821	0.7245809	6.992621	10.4358	4.261881	-2.031833	-4.540759	2.146678	5.670403	7.517173	8.941386	5.928046	-0.6702421	2.367682	4.490463	5.089689	2.388064	2.739045	-0.684867	-5.271194	-5.733533	-3.132254	-7.09591	-10.06663	-3.007971	0.6138715	-11.18807	-20.91105	-10.52884	-4.476981	-0.002173297	-7.527107	-12.40931	-6.846047	-9.097946	-18.33273	-26.43145	-32.78275	-23.75319	-38.98829	-51.71019	-42.50123	-49.41952	-52.69058	-53.33428	-66.04419	-78.95332	-63.52582	-77.7448	-104.0312	-125.1108	-143.5342	-152.4746	-144.5969	-188.3599	-221.3523	-211.0504	-235.259	-229.3475	-198.1908	-209.95	-222.8714	-217.1813	-215.1348	-198.4528	-211.163	-220.8463	-207.6902	-197.6007	-179.6671	-186.1736	-217.5231	-168.9967	-164.6594	-183.2466	-233.9325	-254.404	-234.4068	-218.2229	-228.8958	-235.5166	-215.351	-207.9395	-202.3733	-197.0996	-199.6475	-177.0572	-152.1054	-138.7009	-137.7054	-123.55	-97.20914	-77.73737	-75.67188	-71.06874	-63.99245	-59.23058	-67.18118	-42.40575	-34.54455	-38.145	-34.38177	-32.61383	-24.13259	-22.66445	-27.34108	-24.42784	-22.63622	-22.52198	-27.46167	-24.52961	-11.99492	-12.66349	-17.27635	-18.97695	-15.21999	-7.78788	-3.4426	-0.3542322	-6.57078	-3.017244	-0.1167805	3.067964	9.345833	3.607849	0.6043414	-0.209904	1.958204	1.758655	7.038279	2.999744	3.12754	2.174112	5.60602	6.498699	0.4441346	-3.009037	6.446825	13.96344	10.33128	7.352658	1.028828	-3.559897	1.013574	1.24305	0.4210806	-4.126026	-5.184671	-4.882236	3.110946	1.486893	1.66073	0.5793247	1.068997	-2.52188	-1.914337	-1.414347	-0.9706619	-1.904841	0.6414953	1.449908	0.2033477	1.794527	0.7196432
-1.72394	-0.9249866	0.3816222	2.576668	-0.7135441	2.6627	4.812087	6.983899	0.9117596	-0.2818615	-2.127712	5.706602	8.138616	3.167276	2.371329	-5.907505	-2.382007	-1.167343	-1.817275	0.3275387	6.875798	11.79286	6.228868	-0.5272307	-1.696786	2.614451	5.957033	7.090395	8.145507	5.602597	-2.262208	0.2085031	3.218406	5.216385	0.5535109	2.244102	-1.164614	-4.423498	-2.939981	-0.7038513	-5.703242	-6.794744	-0.3792213	2.529831	-8.895033	-19.41708	-6.012508	-0.5181186	2.1943	-6.292239	-10.03388	-7.841574	-11.21221	-18.02566	-26.07145	-31.27054	-14.33354	-29.09412	-43.66094	-32.85569	-37.13609	-40.99666	-41.96832	-49.28742	-61.13654	-42.89581	-52.54936	-74.73901	-93.3213	-106.7154	-116.4537	-107.7889	-152.3852	-180.4063	-164.5292	-188.7311	-184.0663	-153.3604	-170.3429	-185.966	-176.3826	-174.4919	-165.0409	-185.4996	-195.1145	-178.5951	-168.7658	-153.6089	-159.4616	-192.7444	-131.4913	-124.7472	-146.1598	-201.5527	-226.4207	-203.857	-188.5094	-193.6874	-195.4419	-172.1574	-162.6375	-157.6004	-152.775	-156.8497	-139.8734	-115.6848	-103.5127	-105.1704	-91.28487	-63.93664	-48.18006	-47.63247	-43.15932	-39.16441	-39.10798	-56.37986	-31.49729	-17.62909	-24.3116	-24.41589	-22.81683	-13.9365	-13.96307	-18.29839	-18.10736	-19.655	-20.16707	-24.51516	-21.37855	-7.40949	-7.486756	-16.50238	-20.54538	-15.20168	-5.963215	-2.495617	0.5128023	-5.083952	-3.602238	-2.533089	1.860867	10.46137	4.443078	1.725968	0.3388581	2.249358	1.89797	8.13185	3.166472	5.073514	2.932874	5.977528	5.889285	-0.2705952	-2.817757	6.777521	15.18309	10.13545	7.203836	0.09943512	-5.433685	-1.786059	-0.1172935	0.4903001	-5.355001	-7.259034	-4.997145	4.829467	2.530755	1.892477	-0.05715831	0.912396	-3.196429	-3.429094	-1.735743	-0.10628	-1.961986	1.15434	1.96989	-0.2937115	1.949194	1.92898
-0.4176196	-0.8070928	-0.02321196	3.89895	-1.326076	1.512356	5.097052	6.707395	0.596125	1.387535	-0.1740247	7.432587	8.413996	3.099531	3.457834	-6.303458	-3.857574	-0.7291077	-1.043514	0.03153016	6.109444	12.26684	7.997947	1.564893	1.791556	2.948458	5.759259	5.912432	6.47824	4.704741	-4.037813	-2.137019	1.370219	4.660582	-2.089169	1.137548	-1.632489	-2.825085	0.9123603	2.001675	-3.51878	-2.421544	2.76381	4.336863	-5.508471	-15.86705	-0.5182173	3.642481	3.856859	-5.03441	-7.319086	-9.980896	-14.52217	-17.20487	-24.45465	-27.99895	-3.750004	-16.21841	-32.01389	-20.38865	-21.22716	-25.47159	-26.81447	-27.23581	-37.4049	-18.52884	-22.74923	-38.23124	-52.28381	-59.80813	-69.85001	-61.07666	-102.9097	-122.5851	-102.5788	-125.1278	-123.3924	-96.90524	-118.1869	-134.6089	-121.4807	-120.1644	-119.4375	-146.7136	-155.2548	-137.0791	-127.8233	-117.6977	-122.5769	-154.5076	-85.61415	-77.65056	-99.91164	-154.1299	-181.2272	-157.9278	-145.9633	-144.8129	-140.5908	-115.5367	-103.8395	-99.75311	-94.91369	-99.17526	-89.97551	-68.35954	-58.19593	-62.45551	-49.61027	-23.62112	-13.80118	-14.62022	-10.28644	-10.30391	-15.36198	-41.02346	-18.4014	1.555427	-7.822436	-12.41843	-11.13461	-2.696107	-4.26335	-7.476229	-10.51416	-15.85187	-16.63177	-18.83954	-15.49307	-1.886923	-1.667634	-14.7924	-20.84967	-14.19258	-3.857112	-1.613637	1.123881	-2.891139	-3.831954	-5.199303	0.1446056	10.37848	4.68067	2.98904	0.9409945	2.640767	2.423284	8.643116	3.097388	6.983983	3.796227	6.067586	4.617522	-1.006051	-1.969561	6.706674	15.12778	9.160525	6.472699	-0.8108342	-7.016786	-4.932768	-1.607071	0.6676501	-6.101515	-8.797346	-4.455098	6.465292	3.655537	2.0879	-0.7665645	0.7031862	-3.559751	-4.896078	-2.014994	0.9376625	-1.955598	1.375169	2.254744	-0.8225961	1.931013	3.095956
0.9670343	-0.5990155	-0.5742304	4.880352	-1.954611	-0.2922247	4.251406	5.422879	0.07300229	3.237909	1.9065	8.477839	7.620338	2.396394	4.092317	-5.952802	-5.138813	-0.2337833	0.007035397	-0.1331691	4.638853	11.59622	9.255646	4.022757	5.269758	3.020863	5.147567	4.274208	4.261776	3.307295	-5.680963	-4.138956	-0.7435126	3.458941	-5.141297	-0.5660164	-1.968657	-0.5512581	5.279282	4.532841	-0.7606474	2.505665	6.048762	5.795183	-1.410907	-10.51663	5.146169	7.364891	4.840529	-3.841183	-4.674408	-13.04981	-18.63607	-15.83615	-21.51675	-23.34171	6.022246	-2.245279	-18.4497	-6.911689	-3.996365	-8.139123	-9.530524	-2.647953	-11.0321	5.827978	7.157735	0.3634421	-7.737343	-9.745352	-19.22106	-10.84274	-46.38318	-55.5103	-33.67207	-53.04821	-56.12352	-37.3149	-60.94547	-75.94955	-60.58025	-60.43297	-68.05472	-99.76951	-106.5386	-89.37665	-80.67442	-77.20833	-80.93287	-107.7472	-38.85662	-31.67753	-52.3338	-98.43097	-124.4903	-102.8117	-96.31097	-89.20396	-79.19321	-54.36044	-40.39837	-37.17679	-31.239	-34.12377	-33.86589	-16.41763	-8.790215	-15.15095	-4.075398	18.00578	20.21858	18.32115	22.41736	17.64659	8.288375	-22.87621	-4.996754	19.76907	8.720364	-0.1969889	0.5260816	7.496289	4.694984	3.220269	-2.902906	-11.85938	-12.3241	-10.78105	-7.256265	3.765399	3.763247	-12.38983	-19.73551	-12.37046	-1.836456	-0.9535764	1.336171	-0.2246133	-3.450402	-7.597699	-1.879884	8.856966	4.138621	4.150578	1.434483	3.18508	3.583182	8.457743	2.786514	8.510624	4.605585	5.782067	2.746058	-1.660325	-0.3793328	6.347636	13.71567	7.639771	5.333941	-1.443694	-7.937238	-7.853889	-2.968389	0.9656765	-6.057757	-9.298162	-3.189904	7.657423	4.64652	2.22243	-1.416878	0.4970936	-3.456113	-6.00841	-2.183147	1.989681	-1.941096	1.161613	2.258541	-1.210679	1.71059	3.951556
2.223669	-0.2818322	-1.164281	5.384048	-2.289082	-2.447931	2.177087	3.169332	-0.5921577	5.016389	3.761775	8.540251	5.691553	0.98235	3.92662	-4.740794	-5.893331	0.2245875	1.201682	-0.254826	2.495437	9.704977	9.780849	6.480163	8.000759	2.7539	4.358746	2.712183	2.053932	1.603092	-6.825593	-5.307991	-2.697218	1.892111	-7.915579	-2.666978	-2.059995	2.187207	9.380808	6.479329	2.22161	7.327083	9.061909	6.777175	2.851959	-4.03926	10.13228	10.15124	5.346395	-2.594312	-2.31852	-16.21597	-22.53997	-13.75089	-17.20525	-17.80108	13.25634	10.78935	-4.911543	5.730178	12.0982	8.794633	8.085402	21.37819	14.33077	26.81595	33.14438	35.95845	34.26315	36.41202	28.70273	36.47956	9.943267	11.76438	33.00444	17.91913	8.279708	17.20672	-6.080495	-17.88635	-2.370009	-4.031079	-17.70784	-50.54907	-55.44637	-42.42904	-33.96332	-37.5603	-40.09525	-58.37881	2.069324	6.143087	-10.68576	-42.38694	-63.68489	-46.05204	-45.6673	-34.04274	-19.97766	2.215456	18.56255	21.71693	30.326	30.0003	21.3528	33.51033	38.36353	30.75464	39.37742	55.38029	49.32068	46.61684	50.18444	40.13557	28.53085	-3.864793	7.15716	34.06629	22.78479	10.58444	10.39548	14.87647	11.47802	11.96238	3.649258	-8.116564	-7.623491	-1.194826	2.398935	8.774477	7.955792	-9.616295	-17.3464	-10.10893	-0.1574421	-0.516135	1.164193	2.582118	-2.302454	-9.212497	-3.946253	6.010324	2.846506	4.917633	1.653269	3.896083	5.512657	7.677513	2.316741	9.373813	5.155912	5.058483	0.471234	-2.139068	1.884519	5.948755	11.24038	5.99969	4.151274	-1.548577	-7.92046	-9.937257	-3.970667	1.361065	-5.056562	-8.433008	-1.306902	8.070318	5.253099	2.271596	-1.874806	0.3477419	-2.829262	-6.48653	-2.160275	2.85984	-1.966446	0.5106127	2.053328	-1.27183	1.298547	4.270888
3.179322	0.1250003	-1.659133	5.419089	-1.993306	-4.492427	-0.8678315	0.2049996	-1.276905	6.468027	5.118562	7.525179	2.799916	-1.038904	2.751822	-2.72607	-5.867133	0.5643011	2.339212	-0.5258002	-0.2086743	6.703611	9.486132	8.50169	9.424001	2.163821	3.7104	1.825412	0.4558464	-0.1523468	-7.147744	-5.389653	-4.105711	0.4120165	-9.606407	-4.795933	-1.832098	5.10673	12.43045	7.605738	5.05516	11.47955	11.44458	7.263895	6.712101	2.671978	13.79892	11.76234	5.798648	-1.030198	-0.2005189	-18.18562	-24.78371	-10.67265	-11.49997	-11.81038	17.07912	21.36491	7.10094	16.27224	25.22688	23.58626	24.51672	42.25573	35.806	42.56213	52.92689	65.06013	69.26711	73.84388	69.23614	76.37701	60.31621	71.66135	90.51289	80.34549	62.84966	61.41384	41.44843	33.54953	46.77191	42.86753	26.6118	-3.946319	-7.487396	-1.492469	7.112702	-2.449678	-3.891085	-11.34811	33.5449	32.65902	20.96273	7.596488	-5.591975	5.983949	1.57516	15.79486	30.95992	47.93609	66.69634	71.23415	84.16866	86.65569	70.14183	76.43407	78.51755	70.70702	76.17287	84.74103	70.9846	67.63042	70.15041	54.54791	43.56025	14.54319	17.3302	42.72668	32.67795	18.93057	17.427	18.62639	15.46852	17.65422	8.651134	-4.649321	-2.732078	8.753695	12.20565	12.64752	10.55332	-6.737722	-14.04028	-7.809267	1.154961	-0.1219568	0.7898176	5.199079	-0.4160825	-9.706105	-5.814374	2.289383	1.055868	5.032586	1.502897	4.724968	8.121351	6.597279	1.861812	9.468662	5.275332	3.905736	-1.896313	-2.343189	4.606564	5.7953	8.258257	4.691282	3.366568	-0.9573045	-6.859762	-10.71368	-4.487899	1.794157	-3.131397	-6.162888	0.9426758	7.490451	5.248091	2.207244	-2.048365	0.2764906	-1.741518	-6.149374	-1.865245	3.400738	-2.03179	-0.4120925	1.806748	-0.8795649	0.7372074	3.948847
